Product Name,Brand Name,Rating,Reviews,Cleaned_Reviews,Sentiment,Confidence_Score
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,5,"Looks just like the original and I believe it is the original, but a whole lot cheaper.",looks like original believe original whole lot cheaper,POSITIVE,0.9886636137962341
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,4,these work nice for the price and that is why i bought so many,work nice price bought many,POSITIVE,0.9994029998779297
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,1,"I bought these for my father a little over a month ago, and was just able to give them to him today. When he put his phone in the holsters (all 3 of them) the phone wasn't held securely. He still had his original otterbox holster so we compared them. The phone fits snugly into all of the holsters, basically the same as the otterbox, but the piece that holds the phone in place on the replacement holsters allows the phone to slip out when barely bumped. I would've loved to return them, but my window has passed.",bought father little month ago able give today put phone holsters phone wasnt held securely still original otterbox holster compared phone fits snugly holsters basically otterbox piece holds phone place replacement holsters allows phone slip barely bumped wouldve loved return window passed,NEGATIVE,0.9887692928314209
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,5,Great,great,POSITIVE,0.9998630285263062
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,5,Great value for some one who uses the Otterbox Defender.,great value one uses otterbox defender,POSITIVE,0.9978677034378052
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,5,Great buy & service!,great buy service,POSITIVE,0.9991694688796997
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,5,Work great!,work great,POSITIVE,0.9998694658279419
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,5,I bought the 3 pack and am still on the first one. Seems to be working well and hasn't broke. Holds my phone without all of the bulk of a leather flip case.,bought pack still first one seems working well hasnt broke holds phone without bulk leather flip case,NEGATIVE,0.9502965807914734
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,5,not as thick as my old one but it will do!,thick old one,NEGATIVE,0.9916959404945374
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,1,I purchased the 3 pack a few weeks back and I just broke the third one today. These are brittle and slightly smaller than they need to be to fit a defender case. My last Otterbox clip lasted over a year before it finally broke. I would not recommend this item.,purchased pack weeks back broke third one today brittle slightly smaller need fit defender case last otterbox clip lasted year finally broke would recommend item,NEGATIVE,0.9557138085365295
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,4,Other than clip breaks easily. It's ok for the price.,clip breaks easily ok price,POSITIVE,0.9780206084251404
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,5,Fits as advertised.,fits advertised,POSITIVE,0.9983770847320557
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,5,"Like a number of other reviewers I break these holsters every 3 months or so. Otterbox is good with their warranty but honestly it is a pain ( I get that - there are a lot of knock-offs). Their main competitor is even worse (no names mentioned). I like the Otterbox and have used them on three phones - all had the same issue with holster breakage. So I decided to give these generic holsters a try. I am one month into using them (and have two back-ups) - so far there have been no issues and they appear to look and work as well as the Otterbox brand at a fraction of the cost. If I break all three I will buy three more - easier and faster to get than replacements from Otterbox (not to even mention their ""competitor"". If you are willing to take a chance and ""go generic"" they are a good choice. July 15, 2016 3 1/2 months later - I am still using the first one. It looks like new and works perfectly. I do not treat these gently and am really happy with them thus far.",like number reviewers break holsters every months otterbox good warranty honestly pain get lot knockoffs main competitor even worse names mentioned like otterbox used three phones issue holster breakage decided give generic holsters try one month using two backups far issues appear look work well otterbox brand fraction cost break three buy three easier faster get replacements otterbox even mention competitor willing take chance go generic good choice july months later still using first one looks like new works perfectly treat gently really happy thus far,NEGATIVE,0.9886084794998169
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,4,Order these every 6 months for my husbands phone. He brakes the clip off theses are A good price and three of them helps keep me from ordering them every other month. They fit his case well and clip to his belt without any problems.,order every months husbands phone brakes clip theses good price three helps keep ordering every month fit case well clip belt without problems,POSITIVE,0.9515577554702759
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,5,Good product and just as described,good product described,POSITIVE,0.9998620748519897
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,5,These seem to be the same as the original at a much lower price.,seem original much lower price,NEGATIVE,0.9937422871589661
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,5,"My husband breaks his otter box belt clip about every 5 to 6 months, so it was great to get this pack of 3. It fit perfect with his otter box.",husband breaks otter box belt clip every months great get pack fit perfect otter box,POSITIVE,0.7522798180580139
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,5,Seems to work fine,seems work fine,POSITIVE,0.9996461868286133
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,5,"Look, feel, and fit like the original, but pressed in *China* instead of *Mexico*. No complaints.",look feel fit like original pressed china instead mexico complaints,NEGATIVE,0.9578599333763123
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,2,"Clearly a knock-off. First one snapped after 2 weeks, but for a couple of bucks each, not unexpected.",clearly knockoff first one snapped weeks couple bucks unexpected,POSITIVE,0.8313006162643433
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,5,"Anybody with Otterbox knows that the belt clips break frequently. These clips last just as long as the brand name but at a much better price. Fast shipment, too.",anybody otterbox knows belt clips break frequently clips last long brand name much better price fast shipment,NEGATIVE,0.9924091100692749
3 Pack Replacement Belt Clip Holster for Otterbox Iphone 5 Defender Case - Black,OtterBox,1,you only got me two belt clip and one not functioner properly.,got two belt clip one functioner properly,NEGATIVE,0.7102285027503967
4.5 Inch Unlocked Lenovo A516 Smartphone (White) IPS Screen 854*480pixel 4GB MT6572 Dual Core Android 4.2 Dual Camera with auto Focus and Flash(Rooted + Google Play),Lenovo,5,100% recomendado,recomendado,POSITIVE,0.9663103818893433
4G Huawei Honor 6 Plus PE-UL00 FNC 3GB+16GB 5.5 inch FHD EMUI 3.0 (Android 4.4) Smart Phone Octa Core Hisilicon Kirin 925 1.8GHz 3600mAh Dual SIM FDD-LTE WCDMA GSM (White) (International Version),Huawei,5,Im happy with my new phone! Its very fast,im happy new phone fast,POSITIVE,0.9996261596679688
4G Huawei Honor 6 Plus PE-UL00 FNC 3GB+16GB 5.5 inch FHD EMUI 3.0 (Android 4.4) Smart Phone Octa Core Hisilicon Kirin 925 1.8GHz 3600mAh Dual SIM FDD-LTE WCDMA GSM (White) (International Version),Huawei,5,"Perfect design, it's a pity cannot use the T-mobile network.",perfect design pity use tmobile network,NEGATIVE,0.9359025955200195
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,Huawei,4,"Really nice phone, it's not working in USA 2G-3G-4G",really nice phone working usa ggg,POSITIVE,0.9978724718093872
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,Huawei,1,Bad very bad and not support Google play store,bad bad support google play store,NEGATIVE,0.9995575547218323
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,Huawei,4,It's Ok.,ok,POSITIVE,0.9997851252555847
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,Huawei,5,I got it with cover plus Adhesive protection film on both sides,got cover plus adhesive protection film sides,POSITIVE,0.9360374808311462
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,Huawei,5,Excellent phone!,excellent phone,POSITIVE,0.9998273253440857
4G-Unlocked Huawei Honor 6 5.0 TFT LTPS Screen 1920 x 1080 pixel 13.0MP Camare Android 4.4.2 Kirin 920 Octa-core Smartphone 3GB RAM+16GB ROM Dual SIM (white) - International Version No Warranty,Huawei,5,good phone with a top hardware and relative low price.,good phone top hardware relative low price,POSITIVE,0.6317169666290283
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",JUNING,5,Like phone its nice for price sometimes it get a little to hot only thing I didn't like is that it went to factory mode for a day didn't work bit other then that phone was great for price,like phone nice price sometimes get little hot thing didnt like went factory mode day didnt work bit phone great price,NEGATIVE,0.9911330342292786
"5.0"" Cell Phones Unlocked Android 5.1 MTK6580 Quad Core ROM 4GB 5.0MP Camera Dual Sim Quadband-JUNING GSM/3G Smartphone White",JUNING,4,So to be put to use by the beneficiary,put use beneficiary,NEGATIVE,0.9420949220657349
